ticker,monday_date,friday_date,dte,type,yield_target,monday_close,contract_id,strike,moneyness_actual,premium_mark,bid,ask,spread_rel,delta,iv,yield_actual,friday_close,return_pct,assigned,intrinsic_at_expiry,premium_received_mark,premium_received_bid,assignment_pnl,net_pnl_mark,net_pnl_bid,capital_per_contract,pnl_pct_capital,p_mkt_success
NVTS,2025-10-27,2025-10-31,4,CC,0.045,13.91,NVTS251031C00014500,14.5,0.04241552839683682,0.62,0.6,0.65,0.08064516129032265,0.42627,1.48801,0.04457225017972682,13.46,-0.0323508267433501,False,0.0,62.0,60.0,0.0,62.0,60.0,1391.0,0.043134435657800146,0.5737300000000001
NVTS,2025-10-27,2025-10-31,4,CC,0.05,13.91,NVTS251031C00014500,14.5,0.04241552839683682,0.62,0.6,0.65,0.08064516129032265,0.42627,1.48801,0.04457225017972682,13.46,-0.0323508267433501,False,0.0,62.0,60.0,0.0,62.0,60.0,1391.0,0.043134435657800146,0.5737300000000001
NVTS,2025-10-27,2025-10-31,4,CSP,0.01,13.91,NVTS251031P00011500,11.5,0.17325664989216394,0.1,0.05,0.15,0.9999999999999999,-0.09385,1.4685,0.008695652173913044,13.46,-0.0323508267433501,False,0.0,10.0,5.0,0.0,10.0,5.0,1150.0,0.004347826086956522,0.90615
NVTS,2025-10-27,2025-10-31,4,CSP,0.015,13.91,NVTS251031P00012000,12.0,0.13731128684399718,0.17,0.15,0.2,0.2941176470588236,-0.14628,1.44899,0.014166666666666668,13.46,-0.0323508267433501,False,0.0,17.0,15.0,0.0,17.0,15.0,1200.0,0.0125,0.85372
NVTS,2025-10-27,2025-10-31,4,CSP,0.02,13.91,NVTS251031P00012500,12.5,0.10136592379583031,0.25,0.2,0.3,0.3999999999999999,-0.20622,1.37094,0.02,13.46,-0.0323508267433501,False,0.0,25.0,20.0,0.0,25.0,20.0,1250.0,0.016,0.79378
NVTS,2025-10-27,2025-10-31,4,CSP,0.025,13.91,NVTS251031P00012500,12.5,0.10136592379583031,0.25,0.2,0.3,0.3999999999999999,-0.20622,1.37094,0.02,13.46,-0.0323508267433501,False,0.0,25.0,20.0,0.0,25.0,20.0,1250.0,0.016,0.79378
NVTS,2025-10-27,2025-10-31,4,CSP,0.03,13.91,NVTS251031P00013000,13.0,0.06542056074766356,0.4,0.35,0.45,0.25000000000000006,-0.29339,1.3807,0.03076923076923077,13.46,-0.0323508267433501,False,0.0,40.0,35.0,0.0,40.0,35.0,1300.0,0.026923076923076925,0.70661
NVTS,2025-10-27,2025-10-31,4,CSP,0.035,13.91,NVTS251031P00013000,13.0,0.06542056074766356,0.4,0.35,0.45,0.25000000000000006,-0.29339,1.3807,0.03076923076923077,13.46,-0.0323508267433501,False,0.0,40.0,35.0,0.0,40.0,35.0,1300.0,0.026923076923076925,0.70661
NVTS,2025-10-27,2025-10-31,4,CSP,0.04,13.91,NVTS251031P00013500,13.5,0.029475197699496802,0.62,0.6,0.65,0.08064516129032265,-0.39026,1.41972,0.045925925925925926,13.46,-0.0323508267433501,True,0.03999999999999915,62.0,60.0,-3.9999999999999147,58.000000000000085,56.000000000000085,1350.0,0.04148148148148154,0.60974
NVTS,2025-10-27,2025-10-31,4,CSP,0.045,13.91,NVTS251031P00013500,13.5,0.029475197699496802,0.62,0.6,0.65,0.08064516129032265,-0.39026,1.41972,0.045925925925925926,13.46,-0.0323508267433501,True,0.03999999999999915,62.0,60.0,-3.9999999999999147,58.000000000000085,56.000000000000085,1350.0,0.04148148148148154,0.60974
NVTS,2025-10-27,2025-10-31,4,CSP,0.05,13.91,NVTS251031P00013500,13.5,0.029475197699496802,0.62,0.6,0.65,0.08064516129032265,-0.39026,1.41972,0.045925925925925926,13.46,-0.0323508267433501,True,0.03999999999999915,62.0,60.0,-3.9999999999999147,58.000000000000085,56.000000000000085,1350.0,0.04148148148148154,0.60974
NVTS,2025-11-03,2025-11-07,4,CC,0.01,12.25,NVTS251107C00019000,19.0,0.5510204081632653,0.12,0.1,0.15,0.4166666666666666,0.08359,2.74652,0.009795918367346938,7.84,-0.36,False,0.0,12.0,10.0,0.0,12.0,10.0,1225.0,0.00816326530612245,0.91641
NVTS,2025-11-03,2025-11-07,4,CC,0.015,12.25,NVTS251107C00017000,17.0,0.3877551020408163,0.17,0.15,0.2,0.2941176470588236,0.12252,2.42458,0.013877551020408165,7.84,-0.36,False,0.0,17.0,15.0,0.0,17.0,15.0,1225.0,0.012244897959183673,0.87748
NVTS,2025-11-03,2025-11-07,4,CC,0.02,12.25,NVTS251107C00016000,16.0,0.30612244897959173,0.23,0.2,0.25,0.21739130434782603,0.16279,2.3075,0.018775510204081632,7.84,-0.36,False,0.0,23.0,20.0,0.0,23.0,20.0,1225.0,0.0163265306122449,0.83721
NVTS,2025-11-03,2025-11-07,4,CC,0.025,12.25,NVTS251107C00015000,15.0,0.22448979591836737,0.32,0.3,0.35,0.15624999999999997,0.22163,2.19043,0.026122448979591838,7.84,-0.36,False,0.0,32.0,30.0,0.0,32.0,30.0,1225.0,0.024489795918367346,0.77837
NVTS,2025-11-03,2025-11-07,4,CC,0.03,12.25,NVTS251107C00015000,15.0,0.22448979591836737,0.32,0.3,0.35,0.15624999999999997,0.22163,2.19043,0.026122448979591838,7.84,-0.36,False,0.0,32.0,30.0,0.0,32.0,30.0,1225.0,0.024489795918367346,0.77837
NVTS,2025-11-03,2025-11-07,4,CC,0.035,12.25,NVTS251107C00014500,14.5,0.18367346938775508,0.43,0.4,0.45,0.11627906976744183,0.27414,2.23921,0.03510204081632653,7.84,-0.36,False,0.0,43.0,40.0,0.0,43.0,40.0,1225.0,0.0326530612244898,0.72586
NVTS,2025-11-03,2025-11-07,4,CC,0.04,12.25,NVTS251107C00014000,14.0,0.1428571428571428,0.53,0.5,0.55,0.09433962264150951,0.32287,2.20995,0.043265306122448985,7.84,-0.36,False,0.0,53.0,50.0,0.0,53.0,50.0,1225.0,0.04081632653061224,0.67713
NVTS,2025-11-03,2025-11-07,4,CC,0.045,12.25,NVTS251107C00014000,14.0,0.1428571428571428,0.53,0.5,0.55,0.09433962264150951,0.32287,2.20995,0.043265306122448985,7.84,-0.36,False,0.0,53.0,50.0,0.0,53.0,50.0,1225.0,0.04081632653061224,0.67713
NVTS,2025-11-03,2025-11-07,4,CC,0.05,12.25,NVTS251107C00013500,13.5,0.1020408163265305,0.62,0.6,0.65,0.08064516129032265,0.37283,2.12214,0.05061224489795918,7.84,-0.36,False,0.0,62.0,60.0,0.0,62.0,60.0,1225.0,0.04897959183673469,0.62717
NVTS,2025-11-03,2025-11-07,4,CSP,0.01,12.25,NVTS251107P00009000,9.0,0.26530612244897955,0.08,0.05,0.1,0.625,-0.06366,2.08312,0.008888888888888889,7.84,-0.36,True,1.1600000000000001,8.0,5.0,-116.00000000000001,-108.00000000000001,-111.00000000000001,900.0,-0.12333333333333335,0.93634
NVTS,2025-11-03,2025-11-07,4,CSP,0.015,12.25,NVTS251107P00010000,10.0,0.18367346938775508,0.17,0.15,0.2,0.2941176470588236,-0.12869,1.87825,0.017,7.84,-0.36,True,2.16,17.0,15.0,-216.0,-199.0,-201.0,1000.0,-0.201,0.87131
NVTS,2025-11-03,2025-11-07,4,CSP,0.02,12.25,NVTS251107P00010000,10.0,0.18367346938775508,0.17,0.15,0.2,0.2941176470588236,-0.12869,1.87825,0.017,7.84,-0.36,True,2.16,17.0,15.0,-216.0,-199.0,-201.0,1000.0,-0.201,0.87131
NVTS,2025-11-03,2025-11-07,4,CSP,0.025,12.25,NVTS251107P00010500,10.5,0.1428571428571429,0.28,0.25,0.3,0.17857142857142852,-0.19014,1.89776,0.02666666666666667,7.84,-0.36,True,2.66,28.000000000000004,25.0,-266.0,-238.0,-241.0,1050.0,-0.22952380952380952,0.80986
NVTS,2025-11-03,2025-11-07,4,CSP,0.03,12.25,NVTS251107P00010500,10.5,0.1428571428571429,0.28,0.25,0.3,0.17857142857142852,-0.19014,1.89776,0.02666666666666667,7.84,-0.36,True,2.66,28.000000000000004,25.0,-266.0,-238.0,-241.0,1050.0,-0.22952380952380952,0.80986
NVTS,2025-11-03,2025-11-07,4,CSP,0.035,12.25,NVTS251107P00011000,11.0,0.10204081632653061,0.47,0.45,0.5,0.10638297872340424,-0.26771,2.00507,0.042727272727272725,7.84,-0.36,True,3.16,47.0,45.0,-316.0,-269.0,-271.0,1100.0,-0.24636363636363637,0.73229
NVTS,2025-11-03,2025-11-07,4,CSP,0.04,12.25,NVTS251107P00011000,11.0,0.10204081632653061,0.47,0.45,0.5,0.10638297872340424,-0.26771,2.00507,0.042727272727272725,7.84,-0.36,True,3.16,47.0,45.0,-316.0,-269.0,-271.0,1100.0,-0.24636363636363637,0.73229
NVTS,2025-11-03,2025-11-07,4,CSP,0.045,12.25,NVTS251107P00011000,11.0,0.10204081632653061,0.47,0.45,0.5,0.10638297872340424,-0.26771,2.00507,0.042727272727272725,7.84,-0.36,True,3.16,47.0,45.0,-316.0,-269.0,-271.0,1100.0,-0.24636363636363637,0.73229
NVTS,2025-11-03,2025-11-07,4,CSP,0.05,12.25,NVTS251107P00011000,11.0,0.10204081632653061,0.47,0.45,0.5,0.10638297872340424,-0.26771,2.00507,0.042727272727272725,7.84,-0.36,True,3.16,47.0,45.0,-316.0,-269.0,-271.0,1100.0,-0.24636363636363637,0.73229
NVTS,2025-11-10,2025-11-14,4,CC,0.01,9.6,NVTS251114C00012000,12.0,0.25,0.08,0.05,0.1,0.625,0.1088,1.61484,0.008333333333333333,8.11,-0.1552083333333334,False,0.0,8.0,5.0,0.0,8.0,5.0,960.0,0.005208333333333333,0.8912
NVTS,2025-11-10,2025-11-14,4,CC,0.015,9.6,NVTS251114C00011500,11.5,0.19791666666666674,0.12,0.1,0.15,0.4166666666666666,0.15634,1.57582,0.0125,8.11,-0.1552083333333334,False,0.0,12.0,10.0,0.0,12.0,10.0,960.0,0.010416666666666666,0.84366
NVTS,2025-11-10,2025-11-14,4,CC,0.02,9.6,NVTS251114C00011000,11.0,0.14583333333333348,0.17,0.15,0.2,0.2941176470588236,0.2138,1.48801,0.017708333333333336,8.11,-0.1552083333333334,False,0.0,17.0,15.0,0.0,17.0,15.0,960.0,0.015625,0.7862
NVTS,2025-11-10,2025-11-14,4,CC,0.025,9.6,NVTS251114C00010500,10.5,0.09375,0.28,0.25,0.3,0.17857142857142852,0.31192,1.49777,0.02916666666666667,8.11,-0.1552083333333334,False,0.0,28.000000000000004,25.0,0.0,28.000000000000004,25.0,960.0,0.026041666666666668,0.68808
NVTS,2025-11-10,2025-11-14,4,CC,0.03,9.6,NVTS251114C00010500,10.5,0.09375,0.28,0.25,0.3,0.17857142857142852,0.31192,1.49777,0.02916666666666667,8.11,-0.1552083333333334,False,0.0,28.000000000000004,25.0,0.0,28.000000000000004,25.0,960.0,0.026041666666666668,0.68808
NVTS,2025-11-10,2025-11-14,4,CC,0.035,9.6,NVTS251114C00010500,10.5,0.09375,0.28,0.25,0.3,0.17857142857142852,0.31192,1.49777,0.02916666666666667,8.11,-0.1552083333333334,False,0.0,28.000000000000004,25.0,0.0,28.000000000000004,25.0,960.0,0.026041666666666668,0.68808
NVTS,2025-11-10,2025-11-14,4,CC,0.04,9.6,NVTS251114C00010000,10.0,0.04166666666666674,0.43,0.4,0.45,0.11627906976744183,0.42801,1.48801,0.04479166666666667,8.11,-0.1552083333333334,False,0.0,43.0,40.0,0.0,43.0,40.0,960.0,0.041666666666666664,0.57199
NVTS,2025-11-10,2025-11-14,4,CC,0.045,9.6,NVTS251114C00010000,10.0,0.04166666666666674,0.43,0.4,0.45,0.11627906976744183,0.42801,1.48801,0.04479166666666667,8.11,-0.1552083333333334,False,0.0,43.0,40.0,0.0,43.0,40.0,960.0,0.041666666666666664,0.57199
NVTS,2025-11-10,2025-11-14,4,CC,0.05,9.6,NVTS251114C00010000,10.0,0.04166666666666674,0.43,0.4,0.45,0.11627906976744183,0.42801,1.48801,0.04479166666666667,8.11,-0.1552083333333334,False,0.0,43.0,40.0,0.0,43.0,40.0,960.0,0.041666666666666664,0.57199
NVTS,2025-11-10,2025-11-14,4,CSP,0.01,9.6,NVTS251114P00008000,8.0,0.16666666666666663,0.08,0.05,0.1,0.625,-0.10546,1.48801,0.01,8.11,-0.1552083333333334,False,0.0,8.0,5.0,0.0,8.0,5.0,800.0,0.00625,0.89454
NVTS,2025-11-10,2025-11-14,4,CSP,0.025,9.6,NVTS251114P00009000,9.0,0.0625,0.28,0.25,0.3,0.17857142857142852,-0.29905,1.36119,0.031111111111111114,8.11,-0.1552083333333334,True,0.8900000000000006,28.000000000000004,25.0,-89.00000000000006,-61.00000000000006,-64.00000000000006,900.0,-0.07111111111111118,0.70095
NVTS,2025-11-10,2025-11-14,4,CSP,0.03,9.6,NVTS251114P00009000,9.0,0.0625,0.28,0.25,0.3,0.17857142857142852,-0.29905,1.36119,0.031111111111111114,8.11,-0.1552083333333334,True,0.8900000000000006,28.000000000000004,25.0,-89.00000000000006,-61.00000000000006,-64.00000000000006,900.0,-0.07111111111111118,0.70095
NVTS,2025-11-10,2025-11-14,4,CSP,0.035,9.6,NVTS251114P00009000,9.0,0.0625,0.28,0.25,0.3,0.17857142857142852,-0.29905,1.36119,0.031111111111111114,8.11,-0.1552083333333334,True,0.8900000000000006,28.000000000000004,25.0,-89.00000000000006,-61.00000000000006,-64.00000000000006,900.0,-0.07111111111111118,0.70095
NVTS,2025-11-10,2025-11-14,4,CSP,0.04,9.6,NVTS251114P00009000,9.0,0.0625,0.28,0.25,0.3,0.17857142857142852,-0.29905,1.36119,0.031111111111111114,8.11,-0.1552083333333334,True,0.8900000000000006,28.000000000000004,25.0,-89.00000000000006,-61.00000000000006,-64.00000000000006,900.0,-0.07111111111111118,0.70095
NVTS,2025-11-10,2025-11-14,4,CSP,0.045,9.6,NVTS251114P00009500,9.5,0.01041666666666663,0.5,0.45,0.55,0.20000000000000007,-0.44131,1.3807,0.05263157894736842,8.11,-0.1552083333333334,True,1.3900000000000006,50.0,45.0,-139.00000000000006,-89.00000000000006,-94.00000000000006,950.0,-0.09894736842105269,0.55869
NVTS,2025-11-10,2025-11-14,4,CSP,0.05,9.6,NVTS251114P00009500,9.5,0.01041666666666663,0.5,0.45,0.55,0.20000000000000007,-0.44131,1.3807,0.05263157894736842,8.11,-0.1552083333333334,True,1.3900000000000006,50.0,45.0,-139.00000000000006,-89.00000000000006,-94.00000000000006,950.0,-0.09894736842105269,0.55869
NVTS,2025-11-17,2025-11-21,4,CC,0.01,7.73,NVTS251121C00009500,9.5,0.2289780077619663,0.08,0.05,0.1,0.625,0.13034,1.62459,0.010349288486416558,7.56,-0.02199223803363526,False,0.0,8.0,5.0,0.0,8.0,5.0,773.0,0.00646830530401035,0.86966
NVTS,2025-11-17,2025-11-21,4,CC,0.015,7.73,NVTS251121C00009000,9.0,0.16429495472186284,0.12,0.1,0.15,0.4166666666666666,0.19063,1.51728,0.015523932729624837,7.56,-0.02199223803363526,False,0.0,12.0,10.0,0.0,12.0,10.0,773.0,0.0129366106080207,0.80937
NVTS,2025-11-17,2025-11-21,4,CC,0.02,7.73,NVTS251121C00009000,9.0,0.16429495472186284,0.12,0.1,0.15,0.4166666666666666,0.19063,1.51728,0.015523932729624837,7.56,-0.02199223803363526,False,0.0,12.0,10.0,0.0,12.0,10.0,773.0,0.0129366106080207,0.80937
NVTS,2025-11-17,2025-11-21,4,CC,0.03,7.73,NVTS251121C00008000,8.0,0.03492884864165591,0.28,0.25,0.3,0.17857142857142852,0.41956,1.21485,0.03622250970245796,7.56,-0.02199223803363526,False,0.0,28.000000000000004,25.0,0.0,28.000000000000004,25.0,773.0,0.03234152652005175,0.5804400000000001
NVTS,2025-11-17,2025-11-21,4,CC,0.035,7.73,NVTS251121C00008000,8.0,0.03492884864165591,0.28,0.25,0.3,0.17857142857142852,0.41956,1.21485,0.03622250970245796,7.56,-0.02199223803363526,False,0.0,28.000000000000004,25.0,0.0,28.000000000000004,25.0,773.0,0.03234152652005175,0.5804400000000001
NVTS,2025-11-17,2025-11-21,4,CC,0.04,7.73,NVTS251121C00008000,8.0,0.03492884864165591,0.28,0.25,0.3,0.17857142857142852,0.41956,1.21485,0.03622250970245796,7.56,-0.02199223803363526,False,0.0,28.000000000000004,25.0,0.0,28.000000000000004,25.0,773.0,0.03234152652005175,0.5804400000000001
NVTS,2025-11-17,2025-11-21,4,CC,0.045,7.73,NVTS251121C00008000,8.0,0.03492884864165591,0.28,0.25,0.3,0.17857142857142852,0.41956,1.21485,0.03622250970245796,7.56,-0.02199223803363526,False,0.0,28.000000000000004,25.0,0.0,28.000000000000004,25.0,773.0,0.03234152652005175,0.5804400000000001
NVTS,2025-11-17,2025-11-21,4,CSP,0.015,7.73,NVTS251121P00007000,7.0,0.09443725743855114,0.12,0.1,0.15,0.4166666666666666,-0.2017,1.23436,0.017142857142857144,7.56,-0.02199223803363526,False,0.0,12.0,10.0,0.0,12.0,10.0,700.0,0.014285714285714285,0.7983
NVTS,2025-11-17,2025-11-21,4,CSP,0.02,7.73,NVTS251121P00007000,7.0,0.09443725743855114,0.12,0.1,0.15,0.4166666666666666,-0.2017,1.23436,0.017142857142857144,7.56,-0.02199223803363526,False,0.0,12.0,10.0,0.0,12.0,10.0,700.0,0.014285714285714285,0.7983
NVTS,2025-11-24,2025-11-28,4,CC,0.01,8.29,NVTS251128C00009000,9.0,0.08564535585042221,0.08,0.05,0.1,0.625,0.19811,0.87339,0.009650180940892643,8.74,0.05428226779252121,False,0.0,8.0,5.0,0.0,8.0,5.0,828.9999999999999,0.006031363088057902,0.80189
NVTS,2025-11-24,2025-11-28,4,CC,0.025,8.29,NVTS251128C00008500,8.5,0.02533172496984326,0.23,0.2,0.25,0.21739130434782603,0.41822,0.92217,0.02774427020506635,8.74,0.05428226779252121,True,0.2400000000000002,23.0,20.0,-24.00000000000002,-1.0000000000000213,-4.000000000000021,828.9999999999999,-0.0048250904704463474,0.58178
NVTS,2025-11-24,2025-11-28,4,CC,0.03,8.29,NVTS251128C00008500,8.5,0.02533172496984326,0.23,0.2,0.25,0.21739130434782603,0.41822,0.92217,0.02774427020506635,8.74,0.05428226779252121,True,0.2400000000000002,23.0,20.0,-24.00000000000002,-1.0000000000000213,-4.000000000000021,828.9999999999999,-0.0048250904704463474,0.58178
NVTS,2025-11-24,2025-11-28,4,CC,0.035,8.29,NVTS251128C00008500,8.5,0.02533172496984326,0.23,0.2,0.25,0.21739130434782603,0.41822,0.92217,0.02774427020506635,8.74,0.05428226779252121,True,0.2400000000000002,23.0,20.0,-24.00000000000002,-1.0000000000000213,-4.000000000000021,828.9999999999999,-0.0048250904704463474,0.58178
NVTS,2025-11-24,2025-11-28,4,CSP,0.015,8.29,NVTS251128P00007500,7.5,0.09529553679131475,0.1,0.05,0.15,0.9999999999999999,-0.17922,1.11729,0.013333333333333334,8.74,0.05428226779252121,False,0.0,10.0,5.0,0.0,10.0,5.0,750.0,0.006666666666666667,0.8207800000000001
NVTS,2025-11-24,2025-11-28,4,CSP,0.025,8.29,NVTS251128P00008000,8.0,0.03498190591073569,0.23,0.2,0.25,0.21739130434782603,-0.35085,1.049,0.02875,8.74,0.05428226779252121,False,0.0,23.0,20.0,0.0,23.0,20.0,800.0,0.025,0.64915
NVTS,2025-11-24,2025-11-28,4,CSP,0.03,8.29,NVTS251128P00008000,8.0,0.03498190591073569,0.23,0.2,0.25,0.21739130434782603,-0.35085,1.049,0.02875,8.74,0.05428226779252121,False,0.0,23.0,20.0,0.0,23.0,20.0,800.0,0.025,0.64915
NVTS,2025-11-24,2025-11-28,4,CSP,0.035,8.29,NVTS251128P00008000,8.0,0.03498190591073569,0.23,0.2,0.25,0.21739130434782603,-0.35085,1.049,0.02875,8.74,0.05428226779252121,False,0.0,23.0,20.0,0.0,23.0,20.0,800.0,0.025,0.64915
NVTS,2025-12-01,2025-12-05,4,CC,0.01,8.3,NVTS251205C00009500,9.5,0.14457831325301185,0.08,0.05,0.1,0.625,0.15549,1.19534,0.009638554216867469,9.48,0.14216867469879513,False,0.0,8.0,5.0,0.0,8.0,5.0,830.0000000000001,0.006024096385542168,0.84451
NVTS,2025-12-01,2025-12-05,4,CC,0.02,8.3,NVTS251205C00009000,9.0,0.0843373493975903,0.17,0.15,0.2,0.2941176470588236,0.28059,1.19534,0.020481927710843374,9.48,0.14216867469879513,True,0.4800000000000004,17.0,15.0,-48.00000000000004,-31.000000000000043,-33.00000000000004,830.0000000000001,-0.03975903614457836,0.71941
NVTS,2025-12-01,2025-12-05,4,CC,0.025,8.3,NVTS251205C00009000,9.0,0.0843373493975903,0.17,0.15,0.2,0.2941176470588236,0.28059,1.19534,0.020481927710843374,9.48,0.14216867469879513,True,0.4800000000000004,17.0,15.0,-48.00000000000004,-31.000000000000043,-33.00000000000004,830.0000000000001,-0.03975903614457836,0.71941
NVTS,2025-12-01,2025-12-05,4,CC,0.03,8.3,NVTS251205C00008500,8.5,0.02409638554216853,0.28,0.25,0.3,0.17857142857142852,0.43819,1.05875,0.033734939759036145,9.48,0.14216867469879513,True,0.9800000000000004,28.000000000000004,25.0,-98.00000000000004,-70.00000000000004,-73.00000000000004,830.0000000000001,-0.0879518072289157,0.5618099999999999
NVTS,2025-12-01,2025-12-05,4,CC,0.035,8.3,NVTS251205C00008500,8.5,0.02409638554216853,0.28,0.25,0.3,0.17857142857142852,0.43819,1.05875,0.033734939759036145,9.48,0.14216867469879513,True,0.9800000000000004,28.000000000000004,25.0,-98.00000000000004,-70.00000000000004,-73.00000000000004,830.0000000000001,-0.0879518072289157,0.5618099999999999
NVTS,2025-12-01,2025-12-05,4,CC,0.04,8.3,NVTS251205C00008500,8.5,0.02409638554216853,0.28,0.25,0.3,0.17857142857142852,0.43819,1.05875,0.033734939759036145,9.48,0.14216867469879513,True,0.9800000000000004,28.000000000000004,25.0,-98.00000000000004,-70.00000000000004,-73.00000000000004,830.0000000000001,-0.0879518072289157,0.5618099999999999
NVTS,2025-12-01,2025-12-05,4,CSP,0.01,8.3,NVTS251205P00007500,7.5,0.09638554216867479,0.08,0.05,0.1,0.625,-0.16111,1.03924,0.010666666666666666,9.48,0.14216867469879513,False,0.0,8.0,5.0,0.0,8.0,5.0,750.0,0.006666666666666667,0.83889
NVTS,2025-12-01,2025-12-05,4,CSP,0.025,8.3,NVTS251205P00008000,8.0,0.03614457831325313,0.23,0.2,0.25,0.21739130434782603,-0.34775,1.05875,0.02875,9.48,0.14216867469879513,False,0.0,23.0,20.0,0.0,23.0,20.0,800.0,0.025,0.65225
NVTS,2025-12-01,2025-12-05,4,CSP,0.03,8.3,NVTS251205P00008000,8.0,0.03614457831325313,0.23,0.2,0.25,0.21739130434782603,-0.34775,1.05875,0.02875,9.48,0.14216867469879513,False,0.0,23.0,20.0,0.0,23.0,20.0,800.0,0.025,0.65225
NVTS,2025-12-01,2025-12-05,4,CSP,0.035,8.3,NVTS251205P00008000,8.0,0.03614457831325313,0.23,0.2,0.25,0.21739130434782603,-0.34775,1.05875,0.02875,9.48,0.14216867469879513,False,0.0,23.0,20.0,0.0,23.0,20.0,800.0,0.025,0.65225
NVTS,2025-12-08,2025-12-12,4,CC,0.01,9.6,NVTS251212C00011500,11.5,0.19791666666666674,0.08,0.05,0.1,0.625,0.12203,1.39045,0.008333333333333333,8.59,-0.10520833333333335,False,0.0,8.0,5.0,0.0,8.0,5.0,960.0,0.005208333333333333,0.87797
NVTS,2025-12-08,2025-12-12,4,CC,0.015,9.6,NVTS251212C00011000,11.0,0.14583333333333348,0.12,0.1,0.15,0.4166666666666666,0.17903,1.31241,0.0125,8.59,-0.10520833333333335,False,0.0,12.0,10.0,0.0,12.0,10.0,960.0,0.010416666666666666,0.82097
NVTS,2025-12-08,2025-12-12,4,CC,0.02,9.6,NVTS251212C00010500,10.5,0.09375,0.17,0.15,0.2,0.2941176470588236,0.25366,1.17583,0.017708333333333336,8.59,-0.10520833333333335,False,0.0,17.0,15.0,0.0,17.0,15.0,960.0,0.015625,0.74634
NVTS,2025-12-08,2025-12-12,4,CC,0.03,9.6,NVTS251212C00010000,10.0,0.04166666666666674,0.32,0.3,0.35,0.15624999999999997,0.39854,1.20509,0.03333333333333333,8.59,-0.10520833333333335,False,0.0,32.0,30.0,0.0,32.0,30.0,960.0,0.03125,0.60146
NVTS,2025-12-08,2025-12-12,4,CC,0.035,9.6,NVTS251212C00010000,10.0,0.04166666666666674,0.32,0.3,0.35,0.15624999999999997,0.39854,1.20509,0.03333333333333333,8.59,-0.10520833333333335,False,0.0,32.0,30.0,0.0,32.0,30.0,960.0,0.03125,0.60146
NVTS,2025-12-08,2025-12-12,4,CC,0.04,9.6,NVTS251212C00010000,10.0,0.04166666666666674,0.32,0.3,0.35,0.15624999999999997,0.39854,1.20509,0.03333333333333333,8.59,-0.10520833333333335,False,0.0,32.0,30.0,0.0,32.0,30.0,960.0,0.03125,0.60146
NVTS,2025-12-08,2025-12-12,4,CSP,0.01,9.6,NVTS251212P00008500,8.5,0.11458333333333326,0.08,0.05,0.1,0.625,-0.1351,1.11729,0.009411764705882354,8.59,-0.10520833333333335,False,0.0,8.0,5.0,0.0,8.0,5.0,850.0,0.0058823529411764705,0.8649
NVTS,2025-12-08,2025-12-12,4,CSP,0.02,9.6,NVTS251212P00009000,9.0,0.0625,0.2,0.15,0.25,0.5,-0.27106,1.12705,0.022222222222222223,8.59,-0.10520833333333335,True,0.41000000000000014,20.0,15.0,-41.000000000000014,-21.000000000000014,-26.000000000000014,900.0,-0.028888888888888905,0.7289399999999999
NVTS,2025-12-08,2025-12-12,4,CSP,0.025,9.6,NVTS251212P00009000,9.0,0.0625,0.2,0.15,0.25,0.5,-0.27106,1.12705,0.022222222222222223,8.59,-0.10520833333333335,True,0.41000000000000014,20.0,15.0,-41.000000000000014,-21.000000000000014,-26.000000000000014,900.0,-0.028888888888888905,0.7289399999999999
NVTS,2025-12-08,2025-12-12,4,CSP,0.04,9.6,NVTS251212P00009500,9.5,0.01041666666666663,0.45,0.4,0.5,0.22222222222222215,-0.44091,1.25387,0.04736842105263158,8.59,-0.10520833333333335,True,0.9100000000000001,45.0,40.0,-91.00000000000001,-46.000000000000014,-51.000000000000014,950.0,-0.053684210526315806,0.55909
NVTS,2025-12-08,2025-12-12,4,CSP,0.045,9.6,NVTS251212P00009500,9.5,0.01041666666666663,0.45,0.4,0.5,0.22222222222222215,-0.44091,1.25387,0.04736842105263158,8.59,-0.10520833333333335,True,0.9100000000000001,45.0,40.0,-91.00000000000001,-46.000000000000014,-51.000000000000014,950.0,-0.053684210526315806,0.55909
NVTS,2025-12-08,2025-12-12,4,CSP,0.05,9.6,NVTS251212P00009500,9.5,0.01041666666666663,0.45,0.4,0.5,0.22222222222222215,-0.44091,1.25387,0.04736842105263158,8.59,-0.10520833333333335,True,0.9100000000000001,45.0,40.0,-91.00000000000001,-46.000000000000014,-51.000000000000014,950.0,-0.053684210526315806,0.55909
NVTS,2025-12-15,2025-12-19,4,CC,0.01,7.96,NVTS251219C00009500,9.5,0.1934673366834172,0.08,0.05,0.1,0.625,0.13841,1.44899,0.010050251256281407,7.81,-0.018844221105527637,False,0.0,8.0,5.0,0.0,8.0,5.0,796.0,0.00628140703517588,0.86159
NVTS,2025-12-15,2025-12-19,4,CC,0.015,7.96,NVTS251219C00009000,9.0,0.1306532663316582,0.1,0.05,0.15,0.9999999999999999,0.18873,1.23436,0.01256281407035176,7.81,-0.018844221105527637,False,0.0,10.0,5.0,0.0,10.0,5.0,796.0,0.00628140703517588,0.8112699999999999
