policy,yield_target,ticker,monday_date,pnl_pct
buy_and_hold_spy,0.01,SPY,2021-12-06,-0.017952037126512346
buy_and_hold_spy,0.01,SPY,2021-12-13,0.02403905088110987
buy_and_hold_spy,0.01,SPY,2021-12-27,0.033030533795453225
buy_and_hold_spy,0.01,SPY,2022-01-03,0.001390377175523025
buy_and_hold_spy,0.01,SPY,2022-01-10,-0.03769614737752894
buy_and_hold_spy,0.01,SPY,2022-01-24,-0.07931656243316854
buy_and_hold_spy,0.01,SPY,2022-01-31,0.031114840157072547
buy_and_hold_spy,0.01,SPY,2022-02-07,-0.008188091016381275
buy_and_hold_spy,0.01,SPY,2022-02-14,-0.0254604510536315
buy_and_hold_spy,0.01,SPY,2022-02-28,-0.007384699118418834
buy_and_hold_spy,0.01,SPY,2022-03-07,-0.05314550558809966
buy_and_hold_spy,0.01,SPY,2022-03-14,-0.007508319632295624
buy_and_hold_spy,0.01,SPY,2022-03-21,0.08463111299197852
buy_and_hold_spy,0.01,SPY,2022-03-28,0.03559507011574501
buy_and_hold_spy,0.01,SPY,2022-04-04,0.0027499199436948505
buy_and_hold_spy,0.01,SPY,2022-04-18,-0.058181886416981694
buy_and_hold_spy,0.01,SPY,2022-04-25,-0.02922998092604306
buy_and_hold_spy,0.01,SPY,2022-05-02,-0.04335063077579369
buy_and_hold_spy,0.01,SPY,2022-05-09,-0.05039549134958146
buy_and_hold_spy,0.01,SPY,2022-05-16,0.005932464538545649
buy_and_hold_spy,0.01,SPY,2022-05-23,-0.009794780517482449
buy_and_hold_spy,0.01,SPY,2022-06-06,0.04594609579826037
buy_and_hold_spy,0.01,SPY,2022-06-13,-0.11367571029461851
buy_and_hold_spy,0.01,SPY,2022-06-27,0.04199108800762204
buy_and_hold_spy,0.01,SPY,2022-07-11,-0.013471712873016179
buy_and_hold_spy,0.01,SPY,2022-07-18,-0.007044860573787598
buy_and_hold_spy,0.01,SPY,2022-07-25,0.042083779819323576
buy_and_hold_spy,0.01,SPY,2022-08-01,0.04696570572697708
buy_and_hold_spy,0.01,SPY,2022-08-08,0.006859476950384703
buy_and_hold_spy,0.01,SPY,2022-08-15,0.04903594858140981
buy_and_hold_spy,0.01,SPY,2022-08-22,-0.04792355254616769
buy_and_hold_spy,0.01,SPY,2022-08-29,-0.03312322560715494
buy_and_hold_spy,0.01,SPY,2022-09-12,0.025769360896087484
buy_and_hold_spy,0.01,SPY,2022-09-19,-0.06927454088793268
buy_and_hold_spy,0.01,SPY,2022-09-26,-0.074898001289199
buy_and_hold_spy,0.01,SPY,2022-10-03,0.007106623683314228
buy_and_hold_spy,0.01,SPY,2022-10-10,-0.020362118525575963
buy_and_hold_spy,0.01,SPY,2022-10-17,0.021011055502310586
buy_and_hold_spy,0.01,SPY,2022-10-24,0.03723268831902109
buy_and_hold_spy,0.01,SPY,2022-10-31,0.022679508112938042
buy_and_hold_spy,0.01,SPY,2022-11-07,-0.019342414302035198
buy_and_hold_spy,0.01,SPY,2022-11-14,0.04687301391527554
buy_and_hold_spy,0.01,SPY,2022-11-21,-0.0016376182032762547
buy_and_hold_spy,0.01,SPY,2022-11-28,0.004078628304514949
buy_and_hold_spy,0.01,SPY,2022-12-05,0.011370635611232248
buy_and_hold_spy,0.01,SPY,2022-12-12,-0.0019774567479071393
buy_and_hold_spy,0.01,SPY,2022-12-19,-0.058490984849085076
buy_and_hold_spy,0.01,SPY,2023-01-09,0.02422443450451276
buy_and_hold_spy,0.01,SPY,2023-01-23,0.039457480389505514
buy_and_hold_spy,0.01,SPY,2023-01-30,-0.00012362051387661483
buy_and_hold_spy,0.01,SPY,2023-02-06,0.028550209541957236
buy_and_hold_spy,0.01,SPY,2023-02-13,0.009269558349448318
buy_and_hold_spy,0.01,SPY,2023-02-27,-0.04665670158969757
buy_and_hold_spy,0.01,SPY,2023-03-06,0.020825577584083637
buy_and_hold_spy,0.01,SPY,2023-03-13,-0.05904713571929411
buy_and_hold_spy,0.01,SPY,2023-03-20,0.025892981409964096
buy_and_hold_spy,0.01,SPY,2023-03-27,0.008497095153660959
buy_and_hold_spy,0.01,SPY,2023-04-10,0.04053885342774885
buy_and_hold_spy,0.01,SPY,2023-04-17,0.013379115356138524
buy_and_hold_spy,0.01,SPY,2023-04-24,-0.004047699602340045
buy_and_hold_spy,0.01,SPY,2023-05-01,0.008898791102642179
buy_and_hold_spy,0.01,SPY,2023-05-08,-0.008558952558011118
buy_and_hold_spy,0.01,SPY,2023-05-15,0.0008343206001375196
buy_and_hold_spy,0.01,SPY,2023-05-22,0.01785934531481081
buy_and_hold_spy,0.01,SPY,2023-06-05,0.025676669084385945
buy_and_hold_spy,0.01,SPY,2023-06-12,0.020701957070207198
buy_and_hold_spy,0.01,SPY,2023-06-26,-0.0072920073067173
buy_and_hold_spy,0.01,SPY,2023-07-03,0.03815970073086014
buy_and_hold_spy,0.01,SPY,2023-07-10,-0.012761107081578977
buy_and_hold_spy,0.01,SPY,2023-07-17,0.03454453148485304
buy_and_hold_spy,0.01,SPY,2023-07-24,0.010381954384690618
buy_and_hold_spy,0.01,SPY,2023-07-31,0.011092560176127468
buy_and_hold_spy,0.01,SPY,2023-08-07,-0.021876210509799307
buy_and_hold_spy,0.01,SPY,2023-08-14,-0.008033636095153283
buy_and_hold_spy,0.01,SPY,2023-08-21,-0.027097974962084048
buy_and_hold_spy,0.01,SPY,2023-08-28,0.010567338008093513
buy_and_hold_spy,0.01,SPY,2023-09-11,0.017581269879706384
buy_and_hold_spy,0.01,SPY,2023-09-18,-0.014893113045538163
buy_and_hold_spy,0.01,SPY,2023-09-25,-0.035224302868938864
buy_and_hold_spy,0.01,SPY,2023-10-02,-0.015202117182817674
buy_and_hold_spy,0.01,SPY,2023-10-09,0.015387500806220743
buy_and_hold_spy,0.01,SPY,2023-10-16,0.011586947936810399
buy_and_hold_spy,0.01,SPY,2023-10-23,-0.048139959166569546
buy_and_hold_spy,0.01,SPY,2023-10-30,-0.015047567966765976
buy_and_hold_spy,0.01,SPY,2023-11-06,0.06210605980026865
buy_and_hold_spy,0.01,SPY,2023-11-13,0.013904337524172479
buy_and_hold_spy,0.01,SPY,2023-11-20,0.04347425128967013
buy_and_hold_spy,0.01,SPY,2023-11-27,0.0006797713840858249
buy_and_hold_spy,0.01,SPY,2023-12-04,0.006828548248209799
buy_and_hold_spy,0.01,SPY,2023-12-11,0.016376182032762372
buy_and_hold_spy,0.01,SPY,2023-12-18,0.03083676472196794
buy_and_hold_spy,0.01,SPY,2024-01-08,0.008126327906854818
buy_and_hold_spy,0.01,SPY,2024-01-22,0.027345215989837454
buy_and_hold_spy,0.01,SPY,2024-01-29,0.024162577100162425
buy_and_hold_spy,0.01,SPY,2024-02-05,0.0039550077906385095
buy_and_hold_spy,0.01,SPY,2024-02-12,0.026047530626015617
buy_and_hold_spy,0.01,SPY,2024-02-26,0.015480098323098573
buy_and_hold_spy,0.01,SPY,2024-03-04,0.019496963518087065
buy_and_hold_spy,0.01,SPY,2024-03-11,-0.003151615892675895
buy_and_hold_spy,0.01,SPY,2024-03-18,0.0048819259076536845
buy_and_hold_spy,0.01,SPY,2024-04-01,0.02873559316536031
buy_and_hold_spy,0.01,SPY,2024-04-08,-0.010629101117619968
buy_and_hold_spy,0.01,SPY,2024-04-15,-0.044092070974582086
buy_and_hold_spy,0.01,SPY,2024-04-22,-0.014615037610433557
buy_and_hold_spy,0.01,SPY,2024-04-29,0.031949066462386363
buy_and_hold_spy,0.01,SPY,2024-05-06,0.020114971792646437
buy_and_hold_spy,0.01,SPY,2024-05-13,0.013409855468666017
buy_and_hold_spy,0.01,SPY,2024-05-20,0.028272228401676334
buy_and_hold_spy,0.01,SPY,2024-06-03,-0.006983097464261318
buy_and_hold_spy,0.01,SPY,2024-06-10,0.024286197614039214
buy_and_hold_spy,0.01,SPY,2024-06-17,0.035347923382815484
buy_and_hold_spy,0.01,SPY,2024-06-24,-0.013471712873016179
buy_and_hold_spy,0.01,SPY,2024-07-01,0.008033730389976988
buy_and_hold_spy,0.01,SPY,2024-07-08,0.030713144208091323
buy_and_hold_spy,0.01,SPY,2024-07-15,0.019311579894683996
buy_and_hold_spy,0.01,SPY,2024-07-22,-0.021258202235239936
buy_and_hold_spy,0.01,SPY,2024-07-29,-0.030558689286863335
buy_and_hold_spy,0.01,SPY,2024-08-05,-0.08460018428980345
buy_and_hold_spy,0.01,SPY,2024-08-12,0.04909780598575997
buy_and_hold_spy,0.01,SPY,2024-08-19,0.08138661669795369
buy_and_hold_spy,0.01,SPY,2024-08-26,0.00364600365335865
buy_and_hold_spy,0.01,SPY,2024-09-09,-0.04443209810886073
buy_and_hold_spy,0.01,SPY,2024-09-16,0.050766447186035006
buy_and_hold_spy,0.01,SPY,2024-09-23,0.02110355872436454
buy_and_hold_spy,0.01,SPY,2024-09-30,0.012637580862526067
buy_and_hold_spy,0.01,SPY,2024-10-07,-0.018415590479843726
buy_and_hold_spy,0.01,SPY,2024-10-14,0.05104442832631591
buy_and_hold_spy,0.01,SPY,2024-10-21,-0.0021320059639590096
buy_and_hold_spy,0.01,SPY,2024-10-28,-0.00865155007488895
buy_and_hold_spy,0.01,SPY,2024-11-04,-0.03405023801899399
buy_and_hold_spy,0.01,SPY,2024-11-11,0.08945127579010576
buy_and_hold_spy,0.01,SPY,2024-11-18,-0.03278329276770017
buy_and_hold_spy,0.01,SPY,2024-11-25,0.028982834193113535
buy_and_hold_spy,0.01,SPY,2024-12-02,0.01884802654135262
buy_and_hold_spy,0.01,SPY,2024-12-09,0.0032443077043774293
buy_and_hold_spy,0.01,SPY,2024-12-16,0.006519544110929939
buy_and_hold_spy,0.01,SPY,2024-12-23,-0.037387143240249256
buy_and_hold_spy,0.01,SPY,2024-12-30,-0.019991445573593527
buy_and_hold_spy,0.01,SPY,2025-01-06,0.022061594133202377
buy_and_hold_spy,0.01,SPY,2025-01-13,-0.04316515285756691
buy_and_hold_spy,0.01,SPY,2025-01-27,0.055555492692339746
buy_and_hold_spy,0.01,SPY,2025-02-03,-0.0049436890171801395
buy_and_hold_spy,0.01,SPY,2025-02-10,0.021876021920151898
buy_and_hold_spy,0.01,SPY,2025-02-24,-0.023606331935129687
buy_and_hold_spy,0.01,SPY,2025-03-03,-0.04152762894911437
buy_and_hold_spy,0.01,SPY,2025-03-10,-0.07165369358482139
buy_and_hold_spy,0.01,SPY,2025-03-17,0.020300355416049506
buy_and_hold_spy,0.01,SPY,2025-03-24,0.021412657156467927
buy_and_hold_spy,0.01,SPY,2025-03-31,-0.045389944928051165
buy_and_hold_spy,0.01,SPY,2025-04-07,-0.16997283177539424
buy_and_hold_spy,0.01,SPY,2025-04-21,0.029353601439919674
buy_and_hold_spy,0.01,SPY,2025-04-28,0.11423176687000403
buy_and_hold_spy,0.01,SPY,2025-05-05,0.03911764184487445
buy_and_hold_spy,0.01,SPY,2025-05-12,0.0601902718670639
buy_and_hold_spy,0.01,SPY,2025-05-19,0.03664560874663698
buy_and_hold_spy,0.01,SPY,2025-06-02,-0.00661214162780777
buy_and_hold_spy,0.01,SPY,2025-06-09,0.021536183375520837
buy_and_hold_spy,0.01,SPY,2025-06-16,0.009269558349448318
buy_and_hold_spy,0.01,SPY,2025-06-23,-0.00781722947475143
buy_and_hold_spy,0.01,SPY,2025-07-07,0.06343457957144134
buy_and_hold_spy,0.01,SPY,2025-07-14,0.012761107081578977
buy_and_hold_spy,0.01,SPY,2025-07-21,0.012235884913544848
buy_and_hold_spy,0.01,SPY,2025-07-28,0.025244044433229647
buy_and_hold_spy,0.01,SPY,2025-08-04,-0.017828510907459436
buy_and_hold_spy,0.01,SPY,2025-08-11,0.014676800719959837
buy_and_hold_spy,0.01,SPY,2025-08-18,0.022803128626814658
buy_and_hold_spy,0.01,SPY,2025-08-25,-0.0025646306151153094
buy_and_hold_spy,0.01,SPY,2025-09-08,0.019651607028962466
buy_and_hold_spy,0.01,SPY,2025-09-15,0.03732528583589909
buy_and_hold_spy,0.01,SPY,2025-09-22,0.018322992962965894
buy_and_hold_spy,0.01,SPY,2025-09-29,-0.009764040404954778
buy_and_hold_spy,0.01,SPY,2025-10-06,0.024502509939617365
buy_and_hold_spy,0.01,SPY,2025-10-13,-0.026480060982348386
buy_and_hold_spy,0.01,SPY,2025-10-20,0.025522214163157954
buy_and_hold_spy,0.01,SPY,2025-10-27,0.04307255534068908
buy_and_hold_spy,0.01,SPY,2025-11-03,-0.00587060713419549
buy_and_hold_spy,0.01,SPY,2025-11-10,-0.005870795723842899
buy_and_hold_spy,0.01,SPY,2025-11-17,-0.04872703873895383
buy_and_hold_spy,0.01,SPY,2025-11-24,0.009454941972851388
buy_and_hold_spy,0.01,SPY,2025-12-01,0.03565702181491887
buy_and_hold_spy,0.01,SPY,2025-12-08,0.010381860089866739
buy_and_hold_spy,0.01,SPY,2025-12-15,-0.008960648506992339
buy_and_hold_spy,0.01,SPY,2025-12-22,0.012668509564701148
buy_and_hold_spy,0.01,SPY,2025-12-29,0.009331227164151069
buy_and_hold_spy,0.01,SPY,2026-01-05,-0.00040169594898121987
buy_and_hold_spy,0.01,SPY,2026-01-12,0.022988512250217728
buy_and_hold_spy,0.01,SPY,2026-01-26,-0.007508319632295449
buy_and_hold_spy,0.01,SPY,2026-02-02,0.00828078282808281
buy_and_hold_spy,0.01,SPY,2026-02-09,-0.004511064366023839
buy_and_hold_spy,0.01,SPY,2026-02-23,-0.03571869062962162
buy_and_hold_spy,0.01,SPY,2026-03-02,0.012328482430422677
buy_and_hold_spy,0.01,SPY,2026-03-09,-0.025058660809826577
buy_and_hold_spy,0.01,SPY,2026-03-16,-0.028550209541957236
buy_and_hold_spy,0.01,SPY,2026-03-23,-0.042176565925848813
buy_and_hold_spy,0.01,SPY,2026-03-27,-0.06578289786097849
buy_and_hold_spy,0.02,SPY,2020-01-06,0.0
buy_and_hold_spy,0.02,SPY,2020-01-13,0.013317257951788187
buy_and_hold_spy,0.02,SPY,2020-01-27,-0.013749882602944487
buy_and_hold_spy,0.02,SPY,2020-02-03,0.0019156936383808599
buy_and_hold_spy,0.02,SPY,2020-02-10,0.032628837846472185
buy_and_hold_spy,0.02,SPY,2020-02-24,-0.037881531000932014
buy_and_hold_spy,0.02,SPY,2020-03-02,-0.0411877904044833
buy_and_hold_spy,0.02,SPY,2020-03-09,-0.10771222275907408
buy_and_hold_spy,0.02,SPY,2020-03-16,-0.1062291537718496
buy_and_hold_spy,0.02,SPY,2020-03-23,-0.05221854032367255
buy_and_hold_spy,0.02,SPY,2020-03-30,0.11957729327840093
buy_and_hold_spy,0.02,SPY,2020-04-13,0.04328886766626723
buy_and_hold_spy,0.02,SPY,2020-04-20,0.01832280437331849
buy_and_hold_spy,0.02,SPY,2020-04-27,0.0168705697934453
buy_and_hold_spy,0.02,SPY,2020-05-04,-0.01075262733667288
buy_and_hold_spy,0.02,SPY,2020-05-11,0.027592362722766807
buy_and_hold_spy,0.02,SPY,2020-05-18,0.007724631957873599
buy_and_hold_spy,0.02,SPY,2020-06-01,0.0325979091442971
buy_and_hold_spy,0.02,SPY,2020-06-08,0.054535977058446566
buy_and_hold_spy,0.02,SPY,2020-06-15,-0.04990119788372241
buy_and_hold_spy,0.02,SPY,2020-06-22,0.011030797066601188
buy_and_hold_spy,0.02,SPY,2020-07-06,0.019867730764893208
buy_and_hold_spy,0.02,SPY,2020-07-13,-0.006828548248209624
buy_and_hold_spy,0.02,SPY,2020-07-20,0.02929183833039322
buy_and_hold_spy,0.02,SPY,2020-07-27,-0.0033988569204291244
buy_and_hold_spy,0.02,SPY,2020-08-03,0.017210502632900068
buy_and_hold_spy,0.02,SPY,2020-08-10,0.020949198097960253
buy_and_hold_spy,0.02,SPY,2020-08-17,0.007230244197190844
buy_and_hold_spy,0.02,SPY,2020-08-24,0.015480192617922276
buy_and_hold_spy,0.02,SPY,2020-08-31,0.019744110251016418
buy_and_hold_spy,0.02,SPY,2020-09-14,-0.033524921556135984
buy_and_hold_spy,0.02,SPY,2020-09-21,-0.03550237830404347
buy_and_hold_spy,0.02,SPY,2020-09-28,0.022308740866131903
buy_and_hold_spy,0.02,SPY,2020-10-05,0.017210502632900068
buy_and_hold_spy,0.02,SPY,2020-10-12,0.039148381957402126
buy_and_hold_spy,0.02,SPY,2020-10-19,-0.03219621319531588
buy_and_hold_spy,0.02,SPY,2020-10-26,-0.008095399204679738
buy_and_hold_spy,0.02,SPY,2020-11-02,-0.028395754620729248
buy_and_hold_spy,0.02,SPY,2020-11-09,0.0752687685360048
buy_and_hold_spy,0.02,SPY,2020-11-16,0.024749750967370945
buy_and_hold_spy,0.02,SPY,2020-11-23,-0.01578919675520214
buy_and_hold_spy,0.02,SPY,2020-11-30,0.014213341661452163
buy_and_hold_spy,0.02,SPY,2020-12-07,0.02172166129374761
buy_and_hold_spy,0.02,SPY,2020-12-14,-0.01368802519859433
buy_and_hold_spy,0.02,SPY,2021-01-04,0.012761107081578977
buy_and_hold_spy,0.02,SPY,2021-01-11,0.030589523694214887
buy_and_hold_spy,0.02,SPY,2021-01-25,0.017612198581881112
buy_and_hold_spy,0.02,SPY,2021-02-01,-0.02521321002587827
buy_and_hold_spy,0.02,SPY,2021-02-08,0.04412309397158105
buy_and_hold_spy,0.02,SPY,2021-02-22,-0.010752721631496582
buy_and_hold_spy,0.02,SPY,2021-03-01,0.007879086879101589
buy_and_hold_spy,0.02,SPY,2021-03-08,-0.024286197614039214
buy_and_hold_spy,0.02,SPY,2021-03-15,0.045389944928051165
buy_and_hold_spy,0.02,SPY,2021-03-22,-0.011803260262388548
buy_and_hold_spy,0.02,SPY,2021-04-05,0.04254723887783125
buy_and_hold_spy,0.02,SPY,2021-04-12,0.016314513218059795
buy_and_hold_spy,0.02,SPY,2021-04-19,0.011030702771777484
buy_and_hold_spy,0.02,SPY,2021-04-26,0.007415627820593914
buy_and_hold_spy,0.02,SPY,2021-05-03,0.001823096121503205
buy_and_hold_spy,0.02,SPY,2021-05-10,-0.0008033918979624397
buy_and_hold_spy,0.02,SPY,2021-05-17,-0.007477485224944249
buy_and_hold_spy,0.02,SPY,2021-05-24,0.011278038094354417
buy_and_hold_spy,0.02,SPY,2021-06-07,0.009331321458974948
buy_and_hold_spy,0.02,SPY,2021-06-14,0.009485870675026292
buy_and_hold_spy,0.02,SPY,2021-06-21,-0.013595427681716498
buy_and_hold_spy,0.02,SPY,2021-06-28,0.02042397592992612
buy_and_hold_spy,0.02,SPY,2021-07-12,0.029693439984550735
buy_and_hold_spy,0.02,SPY,2021-07-19,-0.03741807194242434
buy_and_hold_spy,0.02,SPY,2021-07-26,0.04959209945161902
buy_and_hold_spy,0.02,SPY,2021-08-02,-0.010598172415444888
buy_and_hold_spy,0.02,SPY,2021-08-09,0.014027958038049093
buy_and_hold_spy,0.02,SPY,2021-08-16,0.014954876155064443
buy_and_hold_spy,0.02,SPY,2021-08-23,0.0008960837096639747
buy_and_hold_spy,0.02,SPY,2021-08-30,0.015356572104045662
buy_and_hold_spy,0.02,SPY,2021-09-13,-0.017457743660653297
buy_and_hold_spy,0.02,SPY,2021-09-20,-0.038746686008420905
buy_and_hold_spy,0.02,SPY,2021-09-27,0.02657275279404992
buy_and_hold_spy,0.02,SPY,2021-10-04,-0.043257938964092156
buy_and_hold_spy,0.02,SPY,2021-10-11,0.0186935716201248
buy_and_hold_spy,0.02,SPY,2021-10-18,0.03862315978936799
buy_and_hold_spy,0.02,SPY,2021-10-25,0.025831124005613937
buy_and_hold_spy,0.02,SPY,2021-11-01,0.013873503116820927
buy_and_hold_spy,0.02,SPY,2021-11-08,0.027468742208890364
buy_and_hold_spy,0.02,SPY,2021-11-15,-0.004634779174724159
buy_and_hold_spy,0.02,SPY,2021-11-22,0.00043262465115629967
buy_and_hold_spy,0.02,SPY,2021-11-29,-0.009176866537746959
buy_and_hold_spy,0.02,SPY,2021-12-06,-0.017952037126512346
buy_and_hold_spy,0.02,SPY,2021-12-13,0.02403905088110987
buy_and_hold_spy,0.02,SPY,2021-12-27,0.033030533795453225
buy_and_hold_spy,0.02,SPY,2022-01-03,0.001390377175523025
buy_and_hold_spy,0.02,SPY,2022-01-10,-0.03769614737752894
buy_and_hold_spy,0.02,SPY,2022-01-24,-0.07931656243316854
buy_and_hold_spy,0.02,SPY,2022-01-31,0.031114840157072547
buy_and_hold_spy,0.02,SPY,2022-02-07,-0.008188091016381275
buy_and_hold_spy,0.02,SPY,2022-02-14,-0.0254604510536315
buy_and_hold_spy,0.02,SPY,2022-02-28,-0.007384699118418834
buy_and_hold_spy,0.02,SPY,2022-03-07,-0.05314550558809966
buy_and_hold_spy,0.02,SPY,2022-03-14,-0.007508319632295624
buy_and_hold_spy,0.02,SPY,2022-03-21,0.08463111299197852
buy_and_hold_spy,0.02,SPY,2022-03-28,0.03559507011574501
buy_and_hold_spy,0.02,SPY,2022-04-04,0.0027499199436948505
buy_and_hold_spy,0.02,SPY,2022-04-18,-0.058181886416981694
buy_and_hold_spy,0.02,SPY,2022-04-25,-0.02922998092604306
buy_and_hold_spy,0.02,SPY,2022-05-02,-0.04335063077579369
buy_and_hold_spy,0.02,SPY,2022-05-09,-0.05039549134958146
buy_and_hold_spy,0.02,SPY,2022-05-16,0.005932464538545649
buy_and_hold_spy,0.02,SPY,2022-05-23,-0.009794780517482449
buy_and_hold_spy,0.02,SPY,2022-06-06,0.04594609579826037
buy_and_hold_spy,0.02,SPY,2022-06-13,-0.11367571029461851
buy_and_hold_spy,0.02,SPY,2022-06-27,0.04199108800762204
buy_and_hold_spy,0.02,SPY,2022-07-11,-0.013471712873016179
buy_and_hold_spy,0.02,SPY,2022-07-18,-0.007044860573787598
buy_and_hold_spy,0.02,SPY,2022-07-25,0.042083779819323576
buy_and_hold_spy,0.02,SPY,2022-08-01,0.04696570572697708
buy_and_hold_spy,0.02,SPY,2022-08-08,0.006859476950384703
buy_and_hold_spy,0.02,SPY,2022-08-15,0.04903594858140981
buy_and_hold_spy,0.02,SPY,2022-08-22,-0.04792355254616769
buy_and_hold_spy,0.02,SPY,2022-08-29,-0.03312322560715494
buy_and_hold_spy,0.02,SPY,2022-09-12,0.025769360896087484
buy_and_hold_spy,0.02,SPY,2022-09-19,-0.06927454088793268
buy_and_hold_spy,0.02,SPY,2022-09-26,-0.074898001289199
buy_and_hold_spy,0.02,SPY,2022-10-03,0.007106623683314228
buy_and_hold_spy,0.02,SPY,2022-10-10,-0.020362118525575963
buy_and_hold_spy,0.02,SPY,2022-10-17,0.021011055502310586
buy_and_hold_spy,0.02,SPY,2022-10-24,0.03723268831902109
buy_and_hold_spy,0.02,SPY,2022-10-31,0.022679508112938042
buy_and_hold_spy,0.02,SPY,2022-11-07,-0.019342414302035198
buy_and_hold_spy,0.02,SPY,2022-11-14,0.04687301391527554
buy_and_hold_spy,0.02,SPY,2022-11-21,-0.0016376182032762547
buy_and_hold_spy,0.02,SPY,2022-11-28,0.004078628304514949
buy_and_hold_spy,0.02,SPY,2022-12-05,0.011370635611232248
buy_and_hold_spy,0.02,SPY,2022-12-12,-0.0019774567479071393
buy_and_hold_spy,0.02,SPY,2022-12-19,-0.058490984849085076
buy_and_hold_spy,0.02,SPY,2023-01-09,0.02422443450451276
buy_and_hold_spy,0.02,SPY,2023-01-23,0.039457480389505514
buy_and_hold_spy,0.02,SPY,2023-01-30,-0.00012362051387661483
buy_and_hold_spy,0.02,SPY,2023-02-06,0.028550209541957236
buy_and_hold_spy,0.02,SPY,2023-02-13,0.009269558349448318
buy_and_hold_spy,0.02,SPY,2023-02-27,-0.04665670158969757
buy_and_hold_spy,0.02,SPY,2023-03-06,0.020825577584083637
buy_and_hold_spy,0.02,SPY,2023-03-13,-0.05904713571929411
buy_and_hold_spy,0.02,SPY,2023-03-20,0.025892981409964096
buy_and_hold_spy,0.02,SPY,2023-03-27,0.008497095153660959
buy_and_hold_spy,0.02,SPY,2023-04-10,0.04053885342774885
buy_and_hold_spy,0.02,SPY,2023-04-17,0.013379115356138524
buy_and_hold_spy,0.02,SPY,2023-04-24,-0.004047699602340045
buy_and_hold_spy,0.02,SPY,2023-05-01,0.008898791102642179
buy_and_hold_spy,0.02,SPY,2023-05-08,-0.008558952558011118
buy_and_hold_spy,0.02,SPY,2023-05-15,0.0008343206001375196
buy_and_hold_spy,0.02,SPY,2023-05-22,0.01785934531481081
buy_and_hold_spy,0.02,SPY,2023-06-05,0.025676669084385945
buy_and_hold_spy,0.02,SPY,2023-06-12,0.020701957070207198
buy_and_hold_spy,0.02,SPY,2023-06-26,-0.0072920073067173
buy_and_hold_spy,0.02,SPY,2023-07-03,0.03815970073086014
buy_and_hold_spy,0.02,SPY,2023-07-10,-0.012761107081578977
buy_and_hold_spy,0.02,SPY,2023-07-17,0.03454453148485304
buy_and_hold_spy,0.02,SPY,2023-07-24,0.010381954384690618
buy_and_hold_spy,0.02,SPY,2023-07-31,0.011092560176127468
buy_and_hold_spy,0.02,SPY,2023-08-07,-0.021876210509799307
buy_and_hold_spy,0.02,SPY,2023-08-14,-0.008033636095153283
buy_and_hold_spy,0.02,SPY,2023-08-21,-0.027097974962084048
buy_and_hold_spy,0.02,SPY,2023-08-28,0.010567338008093513
buy_and_hold_spy,0.02,SPY,2023-09-11,0.017581269879706384
buy_and_hold_spy,0.02,SPY,2023-09-18,-0.014893113045538163
buy_and_hold_spy,0.02,SPY,2023-09-25,-0.035224302868938864
buy_and_hold_spy,0.02,SPY,2023-10-02,-0.015202117182817674
buy_and_hold_spy,0.02,SPY,2023-10-09,0.015387500806220743
buy_and_hold_spy,0.02,SPY,2023-10-16,0.011586947936810399
buy_and_hold_spy,0.02,SPY,2023-10-23,-0.048139959166569546
buy_and_hold_spy,0.02,SPY,2023-10-30,-0.015047567966765976
buy_and_hold_spy,0.02,SPY,2023-11-06,0.06210605980026865
buy_and_hold_spy,0.02,SPY,2023-11-13,0.013904337524172479
buy_and_hold_spy,0.02,SPY,2023-11-20,0.04347425128967013
buy_and_hold_spy,0.02,SPY,2023-11-27,0.0006797713840858249
buy_and_hold_spy,0.02,SPY,2023-12-04,0.006828548248209799
buy_and_hold_spy,0.02,SPY,2023-12-11,0.016376182032762372
buy_and_hold_spy,0.02,SPY,2023-12-18,0.03083676472196794
buy_and_hold_spy,0.02,SPY,2024-01-08,0.008126327906854818
buy_and_hold_spy,0.02,SPY,2024-01-22,0.027345215989837454
buy_and_hold_spy,0.02,SPY,2024-01-29,0.024162577100162425
buy_and_hold_spy,0.02,SPY,2024-02-05,0.0039550077906385095
buy_and_hold_spy,0.02,SPY,2024-02-12,0.026047530626015617
buy_and_hold_spy,0.02,SPY,2024-02-26,0.015480098323098573
buy_and_hold_spy,0.02,SPY,2024-03-04,0.019496963518087065
buy_and_hold_spy,0.02,SPY,2024-03-11,-0.003151615892675895
buy_and_hold_spy,0.02,SPY,2024-03-18,0.0048819259076536845
buy_and_hold_spy,0.02,SPY,2024-04-01,0.02873559316536031
buy_and_hold_spy,0.02,SPY,2024-04-08,-0.010629101117619968
buy_and_hold_spy,0.02,SPY,2024-04-15,-0.044092070974582086
buy_and_hold_spy,0.02,SPY,2024-04-22,-0.014615037610433557
buy_and_hold_spy,0.02,SPY,2024-04-29,0.031949066462386363
buy_and_hold_spy,0.02,SPY,2024-05-06,0.020114971792646437
buy_and_hold_spy,0.02,SPY,2024-05-13,0.013409855468666017
buy_and_hold_spy,0.02,SPY,2024-05-20,0.028272228401676334
buy_and_hold_spy,0.02,SPY,2024-06-03,-0.006983097464261318
buy_and_hold_spy,0.02,SPY,2024-06-10,0.024286197614039214
buy_and_hold_spy,0.02,SPY,2024-06-17,0.035347923382815484
buy_and_hold_spy,0.02,SPY,2024-06-24,-0.013471712873016179
buy_and_hold_spy,0.02,SPY,2024-07-01,0.008033730389976988
